,Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
36,1.221,672.256286621094,-125.563888549805,2261.99389648438,671.454406738281,-115.976448059082,2182.93627929688,672.979370117188,-134.20930480957,2333.28369140625,534.133972167969,202.918075561523,2224.34692382813,740.178833007813,207.923294067383,2354.06713867188,452.129547119141,524.190673828125,2265.93872070313,832.21533203125,532.156127929688,2374.9189453125,312.761047363281,604.303100585938,2296.47436523438,732.454162597656,644.842468261719,2371.23095703125,642.305786132813,-589.499084472656,2207.72802734375,633.786254882813,-401.256713867188,2228.9501953125,647.557983398438,-278.329742431641,2243.71826171875,634.130065917969,-659.548400878906,2196.92260742188,649.053833007813,-555.119873046875,2183.125,634.541320800781,-561.630859375,2239.71069335938,688.912414550781,-511.228210449219,2073.24072265625,606.294555664063,-564.011474609375,2351.02319335938,735.819152832031,-274.628875732422,2064.4140625,491.294952392578,-394.701202392578,2487.37475585938,708.547424316406,-74.4960174560547,2048.86157226563,294.374572753906,-364.710815429688,2438.31030273438
37,1.254,643.427185058594,-126.935066223145,2262.43432617188,640.57470703125,-115.966445922852,2182.79467773438,645.999450683594,-136.825942993164,2334.24877929688,504.897888183594,206.827575683594,2228.9833984375,721.57373046875,207.056762695313,2356.66381835938,408.827209472656,527.284790039063,2273.7734375,822.3662109375,532.301086425781,2376.54150390625,263.529846191406,599.272216796875,2305.73999023438,725.867736816406,649.817565917969,2377.04858398438,619.918151855469,-594.828247070313,2205.435546875,604.281921386719,-404.995391845703,2225.53979492188,622.437805175781,-281.562744140625,2241.88940429688,614.417419433594,-665.851867675781,2194.53491210938,626.657653808594,-559.990478515625,2180.72192382813,609.808837890625,-566.832336425781,2237.23852539063,670.197143554688,-511.381500244141,2072.80322265625,576.040771484375,-564.855529785156,2348.21899414063,710.614013671875,-271.126525878906,2063.89526367188,460.50439453125,-393.628814697266,2486.1982421875,693.121704101563,-67.8441390991211,2048.43994140625,260.308441162109,-372.827606201172,2436.96240234375
38,1.287,592.369079589844,-120.803382873535,2262.6640625,572.729248046875,-110.829139709473,2185.68994140625,610.079162597656,-129.797607421875,2332.0751953125,454.995178222656,216.595596313477,2235.67919921875,687.185607910156,211.786712646484,2358.07763671875,372.105560302734,539.023315429688,2280.72631835938,814.426330566406,526.415222167969,2366.15698242188,232.103652954102,608.632751464844,2331.8447265625,731.184814453125,652.266479492188,2377.89233398438,566.7041015625,-588.342407226563,2214.23999023438,557.249206542969,-399.141204833984,2235.55810546875,575.0322265625,-275.704925537109,2247.01538085938,558.536865234375,-658.98486328125,2204.87768554688,569.568298339844,-553.844848632813,2188.66625976563,562.554931640625,-560.238830566406,2246.990234375,582.835144042969,-498.158111572266,2076.95825195313,550.405883789063,-551.035522460938,2361.455078125,628.486450195313,-260.751190185547,2056.18359375,410.180206298828,-386.656158447266,2481.63305664063,634.340515136719,-57.6035690307617,2043.04956054688,208.486480712891,-372.962921142578,2440.833984375
39,1.32,534.904235839844,-122.116874694824,2261.98266601563,514.094604492188,-114.42448425293,2184.732421875,553.669189453125,-129.053436279297,2331.642578125,416.265441894531,220.336517333984,2238.46948242188,639.144653320313,211.13557434082,2366.58056640625,355.926910400391,548.447448730469,2287.8173828125,799.374755859375,511.908660888672,2366.7470703125,221.310745239258,632.178039550781,2334.03564453125,745.796020507813,651.539611816406,2393.48876953125,541.590698242188,-593.407348632813,2218.15649414063,524.03662109375,-403.765594482422,2236.8642578125,528.494262695313,-278.630859375,2248.1240234375,536.382446289063,-664.765625,2210.07055664063,542.23876953125,-559.113098144531,2191.88671875,536.985778808594,-564.869384765625,2250.69165039063,538.339294433594,-508.308410644531,2076.64208984375,528.672973632813,-551.872131347656,2365.58129882813,579.111206054688,-269.342712402344,2052.84741210938,390.882537841797,-378.996368408203,2478.39624023438,583.879150390625,-65.4163208007813,2039.14074707031,187.665451049805,-365.056182861328,2441.38330078125
40,1.353,479.859527587891,-118.972915649414,2257.76318359375,459.869171142578,-109.860786437988,2180.02001953125,497.8857421875,-127.189727783203,2327.86743164063,368.769958496094,228.7294921875,2233.58178710938,567.527221679688,217.70002746582,2369.60180664063,335.592102050781,562.726745605469,2281.06127929688,761.130126953125,500.256469726563,2365.2109375,201.823989868164,643.778442382813,2336.6240234375,711.822204589844,644.212829589844,2378.12182617188,474.676239013672,-592.805786132813,2211.6142578125,464.35986328125,-401.482025146484,2228.63623046875,472.205657958984,-275.997924804688,2241.32666015625,466.660949707031,-664.390380859375,2204.57543945313,475.587677001953,-558.679443359375,2184.77197265625,472.215576171875,-563.607727050781,2244.09741210938,465.738952636719,-505.993011474609,2070.015625,462.384704589844,-538.184753417969,2357.38330078125,493.282470703125,-263.834289550781,2046.61755371094,357.41845703125,-351.581390380859,2485.43774414063,470.128143310547,-59.8864555358887,2036.71166992188,160.678176879883,-285.741516113281,2469.21337890625
41,1.386,444.354797363281,-119.324684143066,2239.00390625,423.578887939453,-113.04468536377,2160.11694335938,463.089385986328,-124.987640380859,2310.1396484375,350.714691162109,231.790100097656,2229.5546875,516.778625488281,223.921508789063,2374.51440429688,336.283264160156,570.875061035156,2281.25512695313,739.486389160156,489.794860839844,2382.5859375,198.602996826172,655.012634277344,2328.4033203125,686.545227050781,634.4443359375,2368.658203125,446.303436279297,-600.586547851563,2208.24853515625,433.599822998047,-406.487121582031,2218.97631835938,439.116790771484,-278.922485351563,2227.67822265625,439.020477294922,-673.38525390625,2203.78149414063,446.270904541016,-566.982421875,2179.87377929688,444.019989013672,-569.923461914063,2240.14599609375,434.999969482422,-520.187255859375,2060.97485351563,440.213104248047,-536.180786132813,2353.16015625,437.271759033203,-272.873352050781,2043.17309570313,334.924865722656,-339.567199707031,2471.87084960938,390.935272216797,-70.048095703125,2037.86682128906,146.739028930664,-246.158279418945,2488.53442382813
42,1.419,380.894897460938,-135.815093994141,2256.76806640625,361.240570068359,-124.813621520996,2179.45751953125,398.618072509766,-145.735626220703,2326.48217773438,318.484985351563,223.114227294922,2225.41674804688,477.886474609375,193.302719116211,2385.59814453125,330.955200195313,557.58642578125,2271.63037109375,646.302795410156,490.253326416016,2391.39672851563,205.731201171875,650.053955078125,2327.66821289063,582.097534179688,619.096313476563,2440.8642578125,387.207122802734,-606.940612792969,2198.85766601563,374.3349609375,-416.650848388672,2218.47192382813,377.437103271484,-291.880493164063,2235.4384765625,380.171539306641,-678.337646484375,2191.3017578125,386.511901855469,-572.615844726563,2172.49389648438,385.499725341797,-578.250854492188,2231.64892578125,371.543487548828,-517.756225585938,2059.78173828125,378.574340820313,-550.409973144531,2344.18969726563,345.886871337891,-275.626861572266,2043.26892089844,317.362854003906,-344.048950195313,2468.69140625,230.330520629883,-106.831909179688,2032.796875,138.101837158203,-240.478042602539,2481.42431640625
43,1.452,354.615447998047,-143.021347045898,2251.41674804688,337.30029296875,-131.644149780273,2173.1435546875,370.229309082031,-153.280654907227,2321.9990234375,306.212127685547,218.910705566406,2223.35229492188,438.852783203125,188.98274230957,2387.19702148438,334.109588623047,554.275146484375,2270.01586914063,585.738403320313,498.574493408203,2408.26538085938,215.347671508789,650.9013671875,2335.07861328125,507.24560546875,617.15625,2464.86303710938,360.633697509766,-616.336791992188,2199.0625,340.561767578125,-425.142639160156,2213.51831054688,349.908050537109,-299.872283935547,2229.65942382813,356.241424560547,-688.532775878906,2193.57495117188,358.34375,-582.647888183594,2171.59936523438,358.144866943359,-586.642456054688,2231.22436523438,342.060791015625,-527.571594238281,2058.39453125,354.723205566406,-554.55126953125,2343.45654296875,288.223876953125,-289.280700683594,2035.26257324219,296.463317871094,-343.111663818359,2463.51953125,149.859985351563,-138.093307495117,2014.85827636719,120.069564819336,-233.74723815918,2484.10913085938
44,1.485,277.405548095703,-151.191345214844,2244.123046875,286.452239990234,-142.434936523438,2163.71948242188,269.247772216797,-159.087371826172,2316.62622070313,275.391906738281,210.567810058594,2217.94287109375,163.588348388672,175.930450439453,2379.85571289063,336.927520751953,541.797180175781,2273.71484375,343.917388916016,445.519561767578,2262.04467773438,218.157318115234,651.518859863281,2316.294921875,275.774597167969,581.750122070313,2283.59399414063,309.735168457031,-628.263549804688,2199.2041015625,295.259613037109,-435.689208984375,2215.1484375,286.322387695313,-309.345703125,2227.90234375,303.193023681641,-700.570861816406,2192.53149414063,310.008575439453,-594.037780761719,2171.95751953125,306.549194335938,-598.711547851563,2231.740234375,298.334289550781,-542.573059082031,2055.7919921875,289.520202636719,-569.923522949219,2344.251953125,199.426712036133,-317.335235595703,2037.91784667969,240.679092407227,-350.694946289063,2456.99584960938,24.8840160369873,-206.709259033203,2025.63928222656,82.2767181396484,-213.43424987793,2460.74243164063
45,1.518,263.781372070313,-150.978866577148,2243.36108398438,277.237426757813,-143.696151733398,2163.13720703125,251.647476196289,-157.546005249023,2315.7021484375,271.418823242188,210.718627929688,2217.26806640625,134.540466308594,178.121307373047,2359.41357421875,337.2177734375,542.068603515625,2274.80102539063,319.064819335938,452.046508789063,2255.33764648438,220.589996337891,653.720031738281,2320.48876953125,254.124160766602,583.382934570313,2303.98876953125,281.968200683594,-630.975402832031,2203.79760742188,275.206451416016,-437.254730224609,2219.28930664063,268.134521484375,-310.123840332031,2229.64404296875,272.503173828125,-703.225280761719,2197.19921875,283.851898193359,-596.733520507813,2176.38745117188,279.731536865234,-601.136779785156,2236.36157226563,280.385986328125,-544.234252929688,2059.6572265625,265.073608398438,-576.559692382813,2350.62377929688,162.597503662109,-328.033630371094,2034.23291015625,209.115737915039,-353.075073242188,2453.22290039063,-20.2286243438721,-229.824279785156,2024.97241210938,54.9134330749512,-210.052673339844,2448.533203125
46,1.551,179.407363891602,-147.661239624023,2237.4736328125,210.097198486328,-132.159744262695,2164.65063476563,151.732986450195,-161.639633178711,2303.1416015625,240.878997802734,216.143661499023,2217.11865234375,40.0799140930176,166.726089477539,2369.89697265625,309.595642089844,539.598083496094,2286.6728515625,101.776420593262,500.009063720703,2411.291015625,197.238616943359,654.818908691406,2325.09594726563,0.786870718002319,610.860717773438,2437.50024414063,218.641250610352,-617.028259277344,2185.05297851563,214.425018310547,-425.495941162109,2193.08984375,197.947021484375,-302.113983154297,2212.4091796875,208.684600830078,-688.254577636719,2179.3349609375,225.703460693359,-584.268432617188,2157.6494140625,212.01203918457,-586.467407226563,2215.44555664063,212.943634033203,-526.940612792969,2045.8857421875,160.880035400391,-540.521179199219,2309.06860351563,42.3705444335938,-353.735015869141,2024.1484375,107.817756652832,-316.593994140625,2214.81323242188,-147.85676574707,-279.775085449219,2006.67211914063,-32.9715766906738,-210.223205566406,2105.75073242188
47,1.584,168.338195800781,-149.701187133789,2243.57250976563,200.177581787109,-135.162506103516,2170.15405273438,139.627227783203,-162.811370849609,2309.77709960938,237.45539855957,216.684844970703,2218.48364257813,20.7465515136719,168.678100585938,2366.60791015625,311.265594482422,543.123962402344,2285.27587890625,32.5749588012695,510.394683837891,2411.60668945313,198.658050537109,660.931579589844,2322.2353515625,-80.4858169555664,613.380981445313,2427.40478515625,193.314834594727,-624.791809082031,2196.46215820313,198.539947509766,-431.25390625,2200.91552734375,184.856185913086,-306.177856445313,2219.74951171875,179.854476928711,-696.2392578125,2191.61962890625,203.106307983398,-592.659729003906,2168.4755859375,187.080169677734,-593.025451660156,2226.32470703125,198.942840576172,-534.790649414063,2054.9248046875,137.628021240234,-542.29296875,2319.8232421875,30.4731578826904,-356.121765136719,2033.53686523438,102.105331420898,-321.199401855469,2206.07495117188,-166.014862060547,-295.559478759766,2010.56237792969,-36.890209197998,-218.303634643555,2087.81103515625
48,1.617,124.559112548828,-141.31965637207,2256.84350585938,159.913146972656,-128.849868774414,2184.07299804688,92.6788177490234,-152.564224243164,2322.4638671875,219.318786621094,223.144409179688,2225.8173828125,-24.070858001709,184.390548706055,2363.99389648438,312.98828125,548.597839355469,2283.12719726563,-96.4879989624023,521.004089355469,2407.81982421875,207.345474243164,671.368591308594,2328.44018554688,-241.259582519531,575.546936035156,2404.57397460938,129.209411621094,-620.473388671875,2208.53466796875,142.011154174805,-426.149841308594,2216.51440429688,135.316970825195,-299.615753173828,2234.94482421875,112.954177856445,-691.698181152344,2202.1435546875,140.892974853516,-588.084777832031,2181.13427734375,123.585914611816,-588.783996582031,2239.01416015625,138.111297607422,-532.996887207031,2065.25512695313,75.5873260498047,-546.677429199219,2338.32397460938,-39.5586051940918,-362.007019042969,2037.97985839844,-4.31378173828125,-307.157470703125,2326.28515625,-241.044555664063,-316.285186767578,2012.09973144531,-152.055816650391,-192.554168701172,2228.81762695313
49,1.65,83.2779235839844,-140.484283447266,2259.806640625,109.425239562988,-128.259674072266,2182.5166015625,59.6997451782227,-151.507766723633,2329.50244140625,185.22819519043,223.507095336914,2224.07739257813,-58.4182281494141,188.303619384766,2368.32690429688,308.33935546875,541.4697265625,2283.96459960938,-148.033233642578,524.096374511719,2408.20361328125,217.344635009766,678.15966796875,2326.02709960938,-292.315185546875,581.688781738281,2394.47192382813,100.907623291016,-623.635437011719,2207.44311523438,91.1931076049805,-427.669097900391,2217.06176757813,85.9865036010742,-300.044860839844,2235.48608398438,92.4706115722656,-696.898071289063,2202.49731445313,103.642135620117,-589.830383300781,2178.86572265625,96.8593597412109,-592.592346191406,2239.3154296875,89.5507507324219,-532.750549316406,2063.65283203125,67.5743103027344,-559.513305664063,2349.80444335938,-86.6994400024414,-358.274810791016,2031.79382324219,-21.6477146148682,-322.382171630859,2376.58422851563,-292.376983642578,-328.184753417969,2002.92346191406,-187.972396850586,-199.188888549805,2328.37890625
50,1.683,5.80275726318359,-129.993667602539,2267.93872070313,39.2579040527344,-118.536743164063,2193.37451171875,-24.3652172088623,-140.32487487793,2335.17651367188,139.724472045898,227.553909301758,2230.89721679688,-111.985473632813,209.358551025391,2367.4560546875,291.741790771484,533.83837890625,2285.53051757813,-169.054565429688,552.915283203125,2401.39868164063,210.979705810547,678.04150390625,2323.35961914063,-307.098815917969,624.505981445313,2389.001953125,34.4649696350098,-612.747009277344,2214.54370117188,16.7986946105957,-417.561889648438,2228.68676757813,8.29057693481445,-289.732971191406,2244.5107421875,29.0484085083008,-686.148681640625,2207.56518554688,36.6508102416992,-578.132629394531,2186.88500976563,28.3292770385742,-582.701416015625,2247.04809570313,32.9717674255371,-520.147216796875,2071.28491210938,-1.85964632034302,-557.570739746094,2359.404296875,-144.824081420898,-346.755432128906,2041.67578125,-83.8654327392578,-320.767333984375,2405.67749023438,-348.584808349609,-306.561462402344,2011.16943359375,-256.328826904297,-202.622711181641,2367.13525390625
